# Infrared (8-1000 μm) luminosity function @ z = 1.40
# Units: log LIR [Lsun] --- log phi [/dex/Mpc^3] ---
#
# Lensing model: "prob_lensing_SISSA_c4n4m30mup135_zlv3.0.dat" with μ_min=1.25 and μ_max=20.00
#
# log LIR --- Total ---  warm (starburst) ---  cold (spiral) ---  type-1 AGN ---  type-2 AGN ---  stellar spheroids ---  agn spheroids ---  global spheroids ---  lensed spheroids (global) --- 
#
# ----------------------------------------------------------------
    5.00000000      0.07766721     -8.55243869     -0.04945445     -4.26141821     -0.51798747   -254.95860731   -254.95860731   -254.95860731   -254.95860731
    5.10000000      0.03725651     -8.45343869     -0.08665445     -4.27141821     -0.56798747   -254.95860731   -254.95860731   -254.95860731   -254.95860731
    5.20000000     -0.00308371     -8.35443869     -0.12385444     -4.28141821     -0.61798747   -254.95860731   -254.95860731   -254.95860731   -254.95860731
    5.30000000     -0.04335447     -8.25543869     -0.16105444     -4.29141821     -0.66798747   -254.95860731   -254.95860731   -254.95860731   -254.95860731
    5.40000000     -0.08355683     -8.15643869     -0.19825444     -4.30141822     -0.71798747   -254.95860731   -254.95860731   -254.95860731   -254.95860731
    5.50000000     -0.12369183     -8.05743869     -0.23545444     -4.31141822     -0.76798747   -254.95860731   -254.95860731   -254.95860731   -254.95860731
    5.60000000     -0.16376054     -7.95843869     -0.27265444     -4.32141822     -0.81798747   -254.95860731   -254.95860731   -254.95860731   -254.95860731
    5.70000000     -0.20376401     -7.85943869     -0.30985443     -4.33141822     -0.86798747   -254.95860731   -254.95860731   -254.95860731   -254.95860731
    5.80000000     -0.24370330     -7.76043869     -0.34705443     -4.34141823     -0.91798747   -254.95860731   -254.95860731   -254.95860731   -254.95860731
    5.90000000     -0.28357947     -7.66143869     -0.38425443     -4.35141823     -0.96798747   -254.95860731   -254.95860731   -254.95860731   -254.95860731
    6.00000000     -0.32339357     -7.56243869     -0.42145443     -4.36141823     -1.01798747   -254.95860731   -254.95860731   -254.95860731   -254.95860731
